transaction_id,date,product_id,warehouse_id,quantity_ordered,quantity_fulfilled
TRX006681,2023-04-01,P0039,W05,11,11
TRX006682,2025-03-12,P0017,W02,10,10
TRX006683,2023-04-20,P0003,W05,42,42
TRX006684,2024-08-07,P0042,W09,21,21
TRX006685,2023-12-06,P0007,W06,25,25
TRX006686,2025-09-05,P0027,W03,35,35
TRX006687,2023-12-22,P0028,W08,6,6
TRX006688,2023-06-17,P0044,W01,46,46
TRX006689,2024-07-10,P0031,W09,44,44
TRX006690,2025-06-23,P0015,W09,8,8
TRX006691,2023-04-15,P0048,W04,34,34
TRX006692,2023-05-30,P0008,W08,41,41
TRX006693,2023-05-26,P0006,W03,46,46
TRX006694,2024-12-16,P0028,W06,1,1
TRX006695,2025-05-23,P0004,W10,3,3
TRX006696,2023-10-26,P0030,W10,38,38
TRX006697,2024-10-07,P0043,W08,27,27
TRX006698,2024-12-23,P0017,W09,13,13
TRX006699,2024-09-29,P0034,W08,43,43
TRX006700,2023-08-27,P0006,W09,47,47
TRX006701,2025-10-27,P0036,W04,19,19
TRX006702,2024-04-08,P0035,W10,19,19
TRX006703,2024-03-28,P0039,W01,6,6
TRX006704,2025-02-22,P0039,W07,47,47
TRX006705,2025-06-15,P0016,W10,14,14
TRX006706,2024-01-06,P0002,W04,5,5
TRX006707,2024-05-01,P0008,W01,43,43
TRX006708,2023-06-14,P0015,W03,45,45
TRX006709,2023-07-11,P0027,W07,45,45
TRX006710,2024-12-30,P0016,W03,36,36
TRX006711,2023-08-02,P0001,W01,9,9
TRX006712,2024-07-27,P0010,W07,23,23
TRX006713,2025-08-14,P0007,W08,32,32
TRX006714,2024-01-16,P0048,W05,29,29
TRX006715,2024-11-03,P0010,W06,45,45
TRX006716,2025-03-08,P0012,W03,28,28
TRX006717,2023-08-27,P0017,W05,40,40
TRX006718,2024-11-30,P0045,W03,11,11
TRX006719,2024-05-19,P0012,W02,19,19
TRX006720,2023-07-21,P0015,W07,1,0
TRX006721,2025-07-08,P0046,W10,9,9
TRX006722,2023-02-06,P0032,W07,2,2
TRX006723,2024-10-05,P0032,W08,4,4
TRX006724,2025-02-03,P0026,W01,29,29
TRX006725,2024-12-06,P0014,W02,4,4
TRX006726,2024-06-28,P0050,W02,1,1
TRX006727,2024-06-23,P0026,W03,28,28
TRX006728,2025-10-13,P0005,W07,18,18
TRX006729,2024-01-29,P0038,W07,46,46
TRX006730,2025-04-12,P0050,W07,13,13
TRX006731,2024-08-19,P0046,W01,40,40
TRX006732,2024-01-28,P0004,W02,6,6
TRX006733,2024-11-30,P0028,W08,49,49
TRX006734,2024-03-16,P0001,W09,43,43
TRX006735,2025-07-06,P0013,W10,47,47
TRX006736,2023-11-16,P0043,W07,39,39
TRX006737,2024-07-06,P0003,W01,22,22
TRX006738,2024-07-21,P0049,W04,30,30
TRX006739,2025-07-07,P0050,W10,27,27
TRX006740,2023-08-24,P0025,W08,8,8
TRX006741,2025-09-13,P0042,W05,43,43
TRX006742,2025-10-29,P0016,W01,28,28
TRX006743,2023-03-01,P0021,W07,2,1
TRX006744,2025-06-11,P0013,W06,20,20
TRX006745,2023-08-13,P0044,W09,11,11
TRX006746,2024-11-30,P0036,W04,14,14
TRX006747,2024-08-04,P0008,W04,24,24
TRX006748,2025-09-20,P0044,W08,13,6
TRX006749,2023-06-18,P0019,W04,8,8
TRX006750,2023-01-14,P0047,W03,44,44
TRX006751,2023-06-13,P0016,W07,21,21
TRX006752,2025-01-26,P0012,W05,22,22
TRX006753,2025-11-17,P0020,W09,9,9
TRX006754,2024-03-21,P0018,W05,42,42
TRX006755,2024-12-16,P0012,W09,43,43
TRX006756,2025-09-02,P0048,W06,11,11
TRX006757,2025-03-29,P0025,W06,16,16
TRX006758,2023-04-14,P0011,W06,9,9
TRX006759,2025-01-11,P0022,W07,3,3
TRX006760,2024-03-01,P0046,W04,36,36
TRX006761,2024-09-30,P0034,W04,42,21
TRX006762,2025-04-29,P0013,W09,13,13
TRX006763,2025-02-07,P0046,W07,1,1
TRX006764,2023-10-04,P0038,W10,44,44
TRX006765,2025-06-18,P0012,W06,11,11
TRX006766,2023-07-07,P0039,W01,24,24
TRX006767,2023-04-15,P0036,W07,5,2
TRX006768,2024-06-29,P0028,W06,2,2
TRX006769,2024-01-15,P0027,W04,17,17
TRX006770,2023-04-20,P0039,W08,17,8
TRX006771,2024-06-28,P0013,W07,20,20
TRX006772,2023-12-20,P0043,W08,15,15
TRX006773,2025-01-12,P0040,W09,4,4
TRX006774,2023-11-13,P0027,W01,11,5
TRX006775,2023-11-29,P0031,W03,23,23
TRX006776,2024-08-14,P0002,W02,1,1
TRX006777,2025-02-21,P0018,W03,42,42
TRX006778,2024-06-23,P0026,W02,47,47
TRX006779,2025-01-04,P0042,W06,4,2
TRX006780,2024-09-12,P0031,W09,38,38
TRX006781,2024-09-10,P0038,W02,2,2
TRX006782,2025-06-27,P0022,W04,45,45
TRX006783,2025-09-18,P0036,W05,27,27
TRX006784,2023-04-09,P0019,W05,34,34
TRX006785,2023-11-13,P0014,W01,13,13
TRX006786,2023-05-03,P0014,W06,47,47
TRX006787,2025-03-09,P0050,W05,18,18
TRX006788,2024-04-01,P0029,W06,11,11
TRX006789,2024-06-05,P0017,W04,5,5
TRX006790,2024-06-03,P0050,W06,29,29
TRX006791,2025-07-05,P0050,W09,25,25
TRX006792,2024-12-17,P0037,W01,14,14
TRX006793,2023-11-11,P0009,W06,48,48
TRX006794,2024-12-09,P0001,W01,46,46
TRX006795,2024-12-10,P0004,W07,41,41
TRX006796,2025-11-09,P0007,W04,38,38
TRX006797,2024-07-13,P0011,W06,41,20
TRX006798,2025-08-26,P0014,W07,37,37
TRX006799,2023-12-22,P0042,W05,11,11
TRX006800,2025-06-08,P0019,W09,44,44
TRX006801,2025-03-03,P0040,W08,32,32
TRX006802,2023-09-22,P0003,W03,49,49
TRX006803,2025-09-08,P0008,W01,6,6
TRX006804,2025-03-12,P0029,W10,6,6
TRX006805,2023-02-12,P0050,W08,47,47
TRX006806,2025-05-11,P0037,W04,49,49
TRX006807,2023-12-16,P0043,W07,22,11
TRX006808,2025-06-30,P0009,W04,3,3
TRX006809,2023-01-01,P0019,W07,19,19
TRX006810,2024-08-06,P0012,W01,34,34
TRX006811,2024-03-07,P0027,W01,41,41
TRX006812,2023-02-22,P0037,W02,41,41
TRX006813,2025-07-28,P0048,W05,7,7
TRX006814,2024-06-03,P0025,W10,16,16
TRX006815,2023-05-27,P0045,W06,38,38
TRX006816,2024-09-20,P0038,W02,9,9
TRX006817,2023-10-26,P0048,W01,13,6
TRX006818,2025-02-27,P0050,W09,34,34
TRX006819,2025-04-29,P0017,W07,46,46
TRX006820,2023-06-27,P0044,W08,37,37
TRX006821,2025-04-21,P0033,W06,43,43
TRX006822,2025-05-27,P0039,W09,47,47
TRX006823,2025-01-28,P0014,W08,6,6
TRX006824,2024-03-20,P0028,W04,38,38
TRX006825,2024-12-08,P0018,W05,48,48
TRX006826,2024-08-24,P0033,W02,4,4
TRX006827,2023-05-25,P0042,W01,5,5
TRX006828,2023-10-02,P0015,W06,6,6
TRX006829,2024-05-23,P0011,W03,13,13
TRX006830,2025-01-22,P0036,W04,46,46
TRX006831,2024-04-21,P0015,W01,24,24
TRX006832,2024-10-27,P0048,W06,28,28
TRX006833,2024-07-21,P0030,W08,13,13
TRX006834,2024-06-14,P0015,W10,42,42
TRX006835,2023-06-08,P0049,W04,49,49
TRX006836,2024-11-11,P0023,W10,18,9
TRX006837,2023-01-23,P0043,W08,7,7
TRX006838,2024-06-08,P0050,W10,4,4
TRX006839,2024-12-29,P0048,W03,31,31
TRX006840,2023-05-24,P0015,W07,24,24
TRX006841,2024-10-29,P0029,W03,22,22
TRX006842,2024-11-11,P0011,W06,21,21
TRX006843,2025-08-30,P0045,W04,48,48
TRX006844,2025-03-09,P0018,W06,42,42
TRX006845,2023-03-26,P0040,W07,26,13
TRX006846,2024-02-20,P0031,W08,30,30
TRX006847,2024-11-24,P0009,W06,35,35
TRX006848,2024-04-26,P0022,W04,23,23
TRX006849,2024-03-31,P0011,W09,45,45
TRX006850,2025-04-06,P0017,W07,40,20
TRX006851,2023-10-24,P0033,W09,30,30
TRX006852,2025-08-07,P0011,W03,19,19
TRX006853,2024-11-10,P0039,W05,32,32
TRX006854,2024-01-13,P0008,W01,19,19
TRX006855,2024-02-25,P0004,W08,22,11
TRX006856,2023-04-15,P0036,W01,4,4
TRX006857,2023-11-26,P0019,W01,45,45
TRX006858,2024-03-14,P0024,W07,12,12
TRX006859,2024-01-17,P0041,W08,15,15
TRX006860,2023-05-18,P0049,W03,15,15
TRX006861,2025-07-31,P0018,W02,10,10
TRX006862,2025-04-22,P0033,W07,19,19
TRX006863,2023-09-27,P0046,W10,8,8
TRX006864,2024-01-31,P0036,W05,31,31
TRX006865,2025-07-01,P0010,W01,9,9
TRX006866,2024-04-08,P0014,W02,29,29
TRX006867,2024-03-25,P0007,W03,7,7
TRX006868,2023-01-20,P0012,W06,8,8
TRX006869,2023-08-27,P0022,W01,41,41
TRX006870,2024-02-22,P0027,W08,17,8
TRX006871,2025-11-20,P0048,W02,15,7
TRX006872,2023-07-05,P0037,W05,16,16
TRX006873,2023-09-10,P0011,W08,7,7
TRX006874,2023-01-19,P0036,W05,42,42
TRX006875,2024-12-12,P0013,W08,19,19
TRX006876,2023-08-11,P0032,W06,38,38
TRX006877,2023-01-03,P0008,W07,25,25
TRX006878,2025-05-03,P0007,W08,12,12
TRX006879,2023-08-16,P0043,W03,32,32
TRX006880,2025-07-01,P0043,W05,47,47
TRX006881,2024-05-13,P0017,W10,10,10
TRX006882,2024-06-04,P0022,W07,24,24
TRX006883,2024-12-02,P0046,W09,4,4
TRX006884,2025-07-05,P0034,W06,43,43
TRX006885,2023-10-18,P0020,W10,37,37
TRX006886,2024-12-15,P0008,W01,45,45
TRX006887,2025-08-05,P0022,W08,42,42
TRX006888,2024-10-09,P0027,W06,39,39
TRX006889,2025-10-24,P0034,W01,43,43
TRX006890,2024-11-14,P0021,W04,4,4
TRX006891,2025-05-19,P0015,W06,36,36
TRX006892,2023-04-04,P0005,W10,37,37
TRX006893,2025-07-28,P0038,W01,25,25
TRX006894,2024-07-13,P0017,W10,41,41
TRX006895,2023-08-01,P0008,W05,30,30
TRX006896,2024-03-11,P0019,W03,1,1
TRX006897,2025-05-01,P0005,W07,29,29
TRX006898,2024-05-22,P0023,W08,16,16
TRX006899,2025-04-15,P0019,W03,37,37
TRX006900,2024-10-12,P0014,W10,37,37
TRX006901,2023-07-24,P0010,W03,7,7
TRX006902,2024-01-16,P0031,W03,40,40
TRX006903,2023-03-18,P0013,W06,33,33
TRX006904,2025-03-26,P0022,W06,22,22
TRX006905,2025-02-06,P0037,W03,43,43
TRX006906,2024-02-14,P0039,W06,27,27
TRX006907,2023-04-16,P0010,W09,29,29
TRX006908,2024-07-04,P0031,W08,16,16
TRX006909,2025-04-05,P0043,W07,21,21
TRX006910,2023-03-29,P0035,W07,11,11
TRX006911,2025-05-30,P0013,W08,21,21
TRX006912,2024-06-23,P0030,W07,9,9
TRX006913,2023-09-02,P0034,W03,27,27
TRX006914,2024-07-31,P0036,W08,39,39
TRX006915,2025-09-08,P0035,W08,22,22
TRX006916,2024-12-17,P0047,W01,15,15
TRX006917,2023-05-22,P0004,W10,43,43
TRX006918,2025-06-11,P0004,W05,23,23
TRX006919,2023-12-18,P0047,W05,29,29
TRX006920,2024-06-28,P0006,W01,39,39
TRX006921,2025-07-01,P0028,W06,16,16
TRX006922,2023-06-01,P0030,W06,3,3
TRX006923,2024-10-14,P0027,W04,16,16
TRX006924,2025-08-15,P0005,W06,8,8
TRX006925,2025-02-01,P0044,W06,26,13
TRX006926,2024-09-15,P0039,W01,42,42
TRX006927,2024-10-17,P0035,W05,9,9
TRX006928,2024-03-25,P0039,W02,35,35
TRX006929,2024-12-21,P0044,W07,7,7
TRX006930,2023-02-12,P0015,W09,8,8
TRX006931,2023-09-21,P0019,W09,35,35
TRX006932,2025-10-23,P0030,W09,48,48
TRX006933,2024-08-18,P0038,W07,46,46
TRX006934,2025-11-05,P0032,W07,39,39
TRX006935,2025-10-09,P0040,W01,36,36
TRX006936,2023-06-26,P0029,W06,6,6
TRX006937,2023-03-04,P0006,W05,7,7
TRX006938,2025-08-15,P0026,W08,12,12
TRX006939,2025-09-29,P0027,W08,39,39
TRX006940,2024-07-14,P0035,W04,1,1
TRX006941,2025-08-12,P0028,W01,43,43
TRX006942,2025-04-29,P0005,W06,43,43
TRX006943,2024-08-26,P0041,W10,49,49
TRX006944,2024-08-28,P0048,W01,25,25
TRX006945,2025-04-09,P0016,W05,12,12
TRX006946,2025-01-15,P0041,W05,27,27
TRX006947,2024-07-11,P0018,W03,23,23
TRX006948,2023-03-05,P0013,W05,19,19
TRX006949,2025-07-30,P0043,W06,21,21
TRX006950,2023-09-06,P0025,W05,21,21
TRX006951,2025-07-28,P0010,W01,24,24
TRX006952,2023-06-06,P0029,W07,13,13
TRX006953,2025-01-04,P0010,W03,42,42
TRX006954,2025-09-11,P0006,W07,36,36
TRX006955,2024-10-23,P0016,W05,15,15
TRX006956,2025-11-09,P0025,W03,1,1
TRX006957,2023-02-02,P0044,W06,34,34
TRX006958,2024-07-11,P0004,W01,42,42
TRX006959,2023-03-14,P0037,W06,31,31
TRX006960,2025-04-04,P0034,W04,32,32
TRX006961,2023-03-02,P0019,W04,36,18
TRX006962,2023-09-29,P0033,W05,29,29
TRX006963,2023-09-03,P0004,W09,10,10
TRX006964,2024-09-19,P0044,W01,21,21
TRX006965,2024-12-05,P0034,W03,36,36
TRX006966,2024-10-23,P0012,W04,24,24
TRX006967,2023-11-06,P0031,W02,27,27
TRX006968,2024-05-09,P0016,W09,21,21
TRX006969,2023-12-04,P0002,W07,18,18
TRX006970,2024-08-01,P0049,W01,4,4
TRX006971,2023-01-10,P0002,W09,47,47
TRX006972,2023-02-18,P0036,W06,18,18
TRX006973,2024-09-14,P0006,W02,9,9
TRX006974,2024-12-31,P0023,W01,49,49
TRX006975,2025-03-05,P0039,W06,30,30
TRX006976,2025-08-28,P0047,W07,35,35
TRX006977,2023-05-13,P0044,W10,45,45
TRX006978,2023-03-24,P0037,W06,30,30
TRX006979,2023-02-26,P0046,W07,39,39
TRX006980,2024-01-11,P0016,W06,46,46
TRX006981,2023-12-15,P0043,W08,6,6
TRX006982,2023-09-28,P0044,W02,14,14
TRX006983,2023-04-21,P0019,W09,46,46
TRX006984,2025-05-18,P0049,W09,29,29
TRX006985,2025-06-05,P0024,W09,32,32
TRX006986,2023-03-17,P0027,W07,14,14
TRX006987,2023-11-25,P0007,W09,20,20
TRX006988,2023-05-02,P0030,W01,9,9
TRX006989,2023-02-10,P0041,W03,12,12
TRX006990,2025-07-10,P0014,W02,14,14
TRX006991,2024-10-03,P0044,W01,23,23
TRX006992,2025-11-12,P0015,W05,48,48
TRX006993,2023-10-06,P0012,W01,34,34
TRX006994,2025-02-01,P0029,W03,16,16
TRX006995,2024-04-13,P0023,W06,18,18
TRX006996,2023-01-09,P0013,W06,41,41
TRX006997,2023-01-13,P0009,W03,40,40
TRX006998,2025-07-12,P0024,W04,33,33
TRX006999,2025-07-11,P0039,W07,5,5
TRX007000,2024-10-14,P0030,W06,39,39
TRX007001,2024-09-12,P0001,W02,10,10
TRX007002,2023-07-15,P0010,W09,22,22
TRX007003,2024-02-21,P0038,W06,43,43
TRX007004,2024-10-25,P0047,W02,44,44
TRX007005,2023-05-28,P0015,W07,33,33
TRX007006,2025-09-27,P0009,W10,31,31
TRX007007,2023-12-30,P0013,W10,6,6
TRX007008,2024-02-06,P0023,W04,36,36
TRX007009,2024-08-28,P0033,W01,3,3
TRX007010,2023-08-17,P0009,W10,4,4
TRX007011,2024-06-20,P0003,W09,27,27
TRX007012,2023-09-25,P0030,W10,38,19
TRX007013,2025-10-31,P0009,W08,25,25
TRX007014,2023-05-06,P0025,W05,37,37
TRX007015,2023-11-02,P0047,W03,27,27
TRX007016,2024-09-19,P0024,W04,41,41
TRX007017,2024-11-19,P0032,W03,36,36
TRX007018,2025-11-03,P0007,W10,46,46
TRX007019,2023-10-08,P0036,W08,47,47
TRX007020,2024-03-18,P0025,W05,36,36
TRX007021,2025-04-16,P0020,W08,46,23
TRX007022,2024-01-24,P0017,W01,42,42
TRX007023,2024-09-08,P0036,W09,7,7
TRX007024,2023-05-27,P0026,W10,30,30
TRX007025,2024-06-04,P0019,W03,47,47
TRX007026,2024-09-21,P0037,W01,29,29
TRX007027,2024-03-09,P0048,W03,40,40
TRX007028,2023-05-24,P0003,W02,41,41
TRX007029,2023-10-16,P0043,W07,5,5
TRX007030,2023-01-14,P0028,W10,6,6
TRX007031,2023-09-14,P0022,W04,44,44
TRX007032,2025-05-07,P0047,W07,7,7
TRX007033,2025-07-31,P0019,W03,39,39
TRX007034,2024-04-08,P0046,W06,32,32
TRX007035,2023-09-27,P0016,W07,15,15
TRX007036,2024-09-14,P0006,W07,13,13
TRX007037,2023-03-13,P0037,W05,18,18
TRX007038,2023-03-15,P0031,W06,10,10
TRX007039,2023-12-21,P0049,W03,40,40
TRX007040,2024-05-11,P0048,W04,11,11
TRX007041,2025-09-14,P0034,W06,40,40
TRX007042,2024-08-02,P0031,W03,40,40
TRX007043,2025-06-28,P0011,W07,47,47
TRX007044,2024-01-08,P0036,W03,2,2
TRX007045,2023-12-28,P0006,W09,27,27
TRX007046,2023-04-03,P0027,W04,45,22
TRX007047,2023-11-20,P0007,W02,44,44
TRX007048,2024-01-19,P0049,W06,8,8
TRX007049,2024-07-28,P0032,W09,49,49
TRX007050,2025-01-05,P0008,W10,38,38
TRX007051,2025-01-06,P0033,W10,16,16
TRX007052,2023-12-12,P0047,W02,24,24
TRX007053,2024-12-19,P0044,W04,23,23
TRX007054,2025-02-19,P0015,W05,14,14
TRX007055,2025-10-16,P0027,W09,27,27
TRX007056,2024-10-25,P0030,W07,10,10
TRX007057,2024-08-22,P0022,W05,28,28
TRX007058,2023-01-11,P0047,W06,25,25
TRX007059,2023-07-06,P0029,W09,2,2
TRX007060,2024-12-26,P0041,W04,45,45
TRX007061,2025-11-04,P0048,W02,33,33
TRX007062,2025-02-16,P0030,W05,46,46
TRX007063,2024-02-15,P0002,W07,35,35
TRX007064,2025-08-13,P0015,W04,47,47
TRX007065,2024-08-07,P0047,W01,41,41
TRX007066,2025-11-17,P0027,W08,13,13
TRX007067,2024-07-30,P0007,W05,5,5
TRX007068,2025-11-06,P0027,W10,5,5
TRX007069,2025-09-15,P0021,W02,22,22
TRX007070,2025-01-12,P0013,W03,34,34
TRX007071,2023-07-23,P0017,W10,1,1
TRX007072,2025-08-31,P0011,W10,17,17
TRX007073,2025-07-28,P0010,W05,49,49
TRX007074,2025-11-20,P0033,W04,9,9
TRX007075,2023-04-15,P0014,W09,10,10
TRX007076,2023-09-10,P0037,W09,15,15
TRX007077,2023-10-22,P0008,W08,45,45
TRX007078,2024-10-29,P0033,W02,29,29
TRX007079,2024-07-02,P0007,W05,25,25
TRX007080,2024-09-22,P0034,W08,21,10
TRX007081,2023-10-26,P0007,W08,17,17
TRX007082,2023-04-11,P0007,W07,27,27
TRX007083,2023-11-28,P0041,W04,28,28
TRX007084,2025-04-15,P0036,W03,23,23
TRX007085,2024-01-28,P0007,W08,39,39
TRX007086,2025-05-23,P0020,W08,36,36
TRX007087,2024-01-16,P0018,W10,3,3
TRX007088,2023-04-02,P0045,W05,33,33
TRX007089,2024-03-22,P0043,W03,7,7
TRX007090,2023-04-19,P0041,W05,5,5
TRX007091,2023-11-13,P0014,W04,26,26
TRX007092,2024-03-17,P0040,W08,17,17
TRX007093,2023-08-06,P0014,W02,17,17
TRX007094,2024-11-03,P0021,W08,47,47
TRX007095,2023-10-05,P0049,W10,3,3
TRX007096,2025-10-05,P0027,W06,3,3
TRX007097,2024-07-22,P0046,W04,34,34
TRX007098,2025-10-06,P0026,W03,8,8
TRX007099,2025-05-24,P0027,W10,45,45
TRX007100,2024-04-10,P0024,W05,6,6
TRX007101,2025-04-18,P0005,W06,37,37
TRX007102,2025-01-23,P0042,W01,45,45
TRX007103,2025-04-17,P0038,W01,22,22
TRX007104,2023-01-30,P0028,W10,33,33
TRX007105,2023-12-25,P0042,W03,7,7
TRX007106,2023-03-27,P0043,W02,49,24
TRX007107,2025-01-16,P0032,W01,40,40
TRX007108,2023-11-09,P0024,W08,19,19
TRX007109,2023-12-31,P0006,W01,48,48
TRX007110,2025-06-23,P0010,W10,46,46
TRX007111,2024-11-28,P0046,W08,10,10
TRX007112,2023-05-11,P0003,W05,23,23
TRX007113,2025-03-13,P0007,W04,2,2
TRX007114,2025-02-27,P0029,W08,21,21
TRX007115,2023-12-17,P0034,W08,24,12
TRX007116,2023-06-29,P0007,W08,48,48
TRX007117,2025-02-12,P0017,W03,13,13
TRX007118,2024-05-24,P0013,W08,5,5
TRX007119,2023-12-31,P0021,W01,18,18
TRX007120,2025-09-07,P0031,W04,11,11
TRX007121,2023-12-19,P0009,W05,37,37
TRX007122,2025-03-10,P0045,W06,32,32
TRX007123,2024-02-16,P0047,W05,28,28
TRX007124,2025-01-04,P0013,W05,22,22
TRX007125,2025-09-07,P0017,W05,45,45
TRX007126,2023-04-28,P0008,W09,28,28
TRX007127,2024-04-26,P0009,W10,1,1
TRX007128,2023-07-11,P0009,W10,6,6
TRX007129,2024-08-13,P0040,W03,11,11
TRX007130,2024-08-12,P0048,W02,42,42
TRX007131,2024-10-20,P0030,W10,33,33
TRX007132,2023-04-17,P0007,W02,16,8
TRX007133,2024-01-17,P0017,W08,13,13
TRX007134,2025-02-21,P0039,W05,21,21
TRX007135,2024-01-25,P0038,W05,48,48
TRX007136,2023-09-01,P0005,W06,47,47
TRX007137,2024-08-07,P0017,W09,39,39
TRX007138,2025-05-18,P0040,W07,46,46
TRX007139,2024-04-12,P0001,W05,24,24
TRX007140,2025-05-15,P0016,W05,43,43
TRX007141,2025-07-22,P0017,W10,27,27
TRX007142,2024-08-26,P0030,W09,45,45
TRX007143,2025-10-11,P0031,W09,37,37
TRX007144,2025-05-09,P0035,W02,3,3
TRX007145,2023-01-13,P0045,W07,12,12
TRX007146,2023-10-26,P0008,W10,7,7
TRX007147,2025-02-25,P0048,W01,20,20
TRX007148,2023-05-29,P0030,W04,15,15
TRX007149,2023-05-02,P0039,W02,1,1
TRX007150,2024-06-21,P0021,W10,10,10
TRX007151,2024-01-11,P0015,W09,14,14
TRX007152,2023-03-23,P0034,W06,15,15
TRX007153,2024-05-06,P0027,W04,34,34
TRX007154,2023-12-22,P0002,W03,49,49
TRX007155,2025-07-13,P0010,W04,25,25
TRX007156,2025-10-01,P0005,W02,31,31
TRX007157,2023-05-03,P0027,W05,10,10
TRX007158,2024-12-08,P0004,W09,37,37
TRX007159,2023-11-26,P0047,W06,6,6
TRX007160,2025-09-17,P0013,W02,6,6
TRX007161,2023-11-19,P0017,W06,28,28
TRX007162,2025-02-08,P0021,W09,38,38
TRX007163,2024-03-08,P0023,W04,14,14
TRX007164,2024-12-10,P0033,W01,13,13
TRX007165,2025-03-04,P0050,W02,13,13
TRX007166,2024-12-12,P0015,W05,10,10
TRX007167,2024-06-22,P0014,W10,16,16
TRX007168,2024-08-23,P0009,W07,39,39
TRX007169,2023-09-14,P0044,W08,35,35
TRX007170,2025-05-20,P0037,W03,15,15
TRX007171,2025-06-17,P0030,W09,23,23
TRX007172,2025-03-19,P0029,W02,37,37
TRX007173,2024-11-07,P0023,W04,8,8
TRX007174,2023-09-28,P0034,W04,26,26
TRX007175,2024-07-03,P0007,W06,22,22
TRX007176,2024-07-21,P0009,W10,5,5
TRX007177,2025-09-12,P0050,W06,34,34
TRX007178,2023-12-25,P0004,W03,27,27
TRX007179,2025-03-08,P0002,W09,19,9
TRX007180,2025-06-05,P0027,W05,43,43
TRX007181,2023-07-30,P0033,W02,43,43
TRX007182,2023-10-14,P0032,W06,35,35
TRX007183,2025-01-12,P0044,W03,45,45
TRX007184,2025-11-12,P0045,W08,20,20
TRX007185,2023-10-23,P0046,W03,47,47
TRX007186,2023-01-06,P0037,W05,38,38
TRX007187,2024-07-03,P0027,W04,13,13
TRX007188,2024-11-11,P0028,W04,18,18
TRX007189,2025-03-05,P0003,W02,18,18
TRX007190,2023-07-22,P0036,W08,1,1
TRX007191,2023-11-21,P0049,W03,32,16
TRX007192,2025-04-04,P0043,W04,25,25
TRX007193,2023-09-01,P0008,W06,21,21
TRX007194,2023-11-23,P0044,W09,27,27
TRX007195,2025-09-13,P0050,W04,11,11
TRX007196,2025-01-30,P0050,W03,48,48
TRX007197,2025-11-02,P0041,W05,1,1
TRX007198,2025-06-25,P0037,W09,19,19
TRX007199,2023-12-31,P0049,W01,32,32
TRX007200,2023-03-14,P0045,W05,8,8
TRX007201,2023-10-01,P0038,W04,19,19
TRX007202,2023-07-27,P0022,W05,16,16
TRX007203,2023-05-04,P0014,W07,35,35
TRX007204,2025-10-30,P0015,W07,2,2
TRX007205,2024-06-26,P0046,W07,12,12
TRX007206,2023-03-01,P0004,W01,29,29
TRX007207,2025-06-17,P0018,W09,10,10
TRX007208,2025-06-04,P0001,W07,22,22
TRX007209,2025-02-20,P0012,W04,34,34
TRX007210,2024-03-17,P0041,W04,21,21
TRX007211,2025-06-29,P0042,W02,37,37
TRX007212,2025-10-22,P0050,W06,5,5
TRX007213,2025-04-11,P0017,W10,6,6
TRX007214,2025-10-04,P0019,W03,32,32
TRX007215,2024-09-17,P0036,W01,3,3
TRX007216,2025-09-24,P0048,W05,10,10
TRX007217,2025-01-03,P0007,W06,5,5
TRX007218,2023-04-01,P0009,W05,24,12
TRX007219,2023-06-16,P0008,W05,20,20
TRX007220,2025-08-16,P0025,W10,37,37
TRX007221,2023-07-26,P0007,W08,31,31
TRX007222,2024-05-30,P0042,W10,47,47
TRX007223,2025-01-16,P0008,W01,17,17
TRX007224,2023-11-02,P0024,W08,49,49
TRX007225,2024-01-30,P0017,W07,24,24
TRX007226,2023-07-06,P0012,W01,18,18
TRX007227,2024-09-14,P0046,W09,26,26
TRX007228,2024-12-30,P0031,W04,42,42
TRX007229,2023-08-28,P0012,W07,7,7
TRX007230,2024-06-16,P0002,W03,43,43
TRX007231,2023-05-21,P0012,W08,14,14
TRX007232,2023-05-19,P0027,W04,41,41
TRX007233,2024-04-03,P0046,W02,49,49
TRX007234,2023-03-11,P0007,W02,2,2
TRX007235,2024-01-20,P0013,W08,30,30
TRX007236,2024-09-21,P0036,W08,49,49
TRX007237,2023-07-17,P0001,W01,17,8
TRX007238,2023-07-24,P0049,W06,20,10
TRX007239,2024-07-21,P0035,W09,10,10
TRX007240,2025-09-08,P0030,W09,24,24
TRX007241,2025-03-15,P0031,W02,44,22
TRX007242,2025-05-08,P0017,W08,12,12
TRX007243,2025-05-31,P0008,W08,27,27
TRX007244,2025-08-31,P0003,W04,15,15
TRX007245,2024-10-01,P0010,W04,9,9
TRX007246,2023-11-21,P0034,W05,18,18
TRX007247,2024-03-17,P0022,W10,48,48
TRX007248,2025-03-14,P0004,W07,7,3
TRX007249,2023-10-15,P0032,W01,28,28
TRX007250,2023-08-14,P0029,W09,46,46
TRX007251,2025-08-24,P0046,W03,36,36
TRX007252,2025-07-26,P0011,W04,3,3
TRX007253,2024-07-13,P0046,W07,44,44
TRX007254,2024-12-14,P0013,W05,16,16
TRX007255,2024-05-12,P0004,W05,36,36
TRX007256,2025-04-28,P0002,W01,4,4
TRX007257,2025-07-14,P0034,W02,35,35
TRX007258,2023-03-01,P0043,W05,9,9
TRX007259,2023-09-14,P0022,W02,46,46
TRX007260,2024-07-30,P0005,W01,12,12
TRX007261,2023-08-27,P0009,W10,10,10
