transaction_id,date,product_id,warehouse_id,quantity_ordered,quantity_fulfilled,year,month,quarter,day_of_week,week_of_year,unit_price,unit_cost,category,revenue,cost,profit,stockout_flag,fulfillment_rate
TRX005746,2024-11-27,P0008,W10,29,29,2024,11,4,Wednesday,48,949.29,380.13,Apparel,27529.41,11023.77,16505.64,0,1.0
TRX005747,2023-09-10,P0019,W08,31,31,2023,9,3,Sunday,36,582.29,289.52,Electronics,18050.99,8975.119999999999,9075.87,0,1.0
TRX005748,2025-06-23,P0048,W10,47,47,2025,6,2,Monday,26,529.42,336.3,Industrial,24882.74,15806.1,9076.639999999998,0,1.0
TRX005749,2024-01-21,P0021,W05,28,28,2024,1,1,Sunday,3,838.61,480.97,Furniture,23481.08,13467.16,10013.920000000002,0,1.0
TRX005750,2023-03-03,P0018,W09,43,43,2023,3,1,Friday,9,333.79,170.0,Industrial,14352.97,7310.0,7042.970000000001,0,1.0
TRX005751,2024-05-29,P0009,W09,36,36,2024,5,2,Wednesday,22,353.72,218.33,Apparel,12733.920000000002,7859.88,4874.040000000002,0,1.0
TRX005752,2024-03-05,P0004,W03,28,28,2024,3,1,Tuesday,10,667.66,418.27,Industrial,18694.48,11711.56,6982.92,0,1.0
TRX005753,2024-08-02,P0041,W08,19,19,2024,8,3,Friday,31,632.17,329.03,Food,12011.23,6251.57,5759.66,0,1.0
TRX005754,2025-01-12,P0025,W04,3,3,2025,1,1,Sunday,2,737.86,297.51,Electronics,2213.58,892.53,1321.05,0,1.0
TRX005755,2024-11-05,P0034,W10,12,12,2024,11,4,Tuesday,45,240.6,153.81,Electronics,2887.2,1845.72,1041.4799999999998,0,1.0
TRX005756,2023-11-07,P0009,W07,36,36,2023,11,4,Tuesday,45,353.72,218.33,Apparel,12733.920000000002,7859.88,4874.040000000002,0,1.0
TRX005757,2024-04-15,P0009,W10,24,24,2024,4,2,Monday,16,353.72,218.33,Apparel,8489.28,5239.92,3249.3600000000006,0,1.0
TRX005758,2025-03-19,P0018,W08,12,12,2025,3,1,Wednesday,12,333.79,170.0,Industrial,4005.480000000001,2040.0,1965.4800000000005,0,1.0
TRX005759,2023-06-21,P0011,W07,24,24,2023,6,2,Wednesday,25,516.76,288.17,Food,12402.24,6916.08,5486.16,0,1.0
TRX005760,2024-07-29,P0013,W05,1,1,2024,7,3,Monday,31,724.58,422.72,Industrial,724.58,422.72,301.86,0,1.0
TRX005761,2023-01-31,P0038,W01,28,28,2023,1,1,Tuesday,5,562.19,397.19,Industrial,15741.320000000002,11121.32,4620.000000000002,0,1.0
TRX005762,2023-02-16,P0009,W08,16,16,2023,2,1,Thursday,7,353.72,218.33,Apparel,5659.52,3493.28,2166.24,0,1.0
TRX005763,2023-05-10,P0016,W05,21,21,2023,5,2,Wednesday,19,898.94,464.06,Furniture,18877.74,9745.26,9132.48,0,1.0
TRX005764,2023-12-18,P0004,W03,30,30,2023,12,4,Monday,51,667.66,418.27,Industrial,20029.8,12548.1,7481.700000000001,0,1.0
TRX005765,2025-09-04,P0034,W02,34,34,2025,9,3,Thursday,36,240.6,153.81,Electronics,8180.4,5229.54,2950.86,0,1.0
TRX005766,2023-02-27,P0007,W03,26,26,2023,2,1,Monday,9,146.74,99.3,Apparel,3815.24,2581.8,1233.4400000000005,0,1.0
TRX005767,2025-03-22,P0015,W09,35,35,2025,3,1,Saturday,12,431.03,203.62,Food,15086.05,7126.7,7959.349999999999,0,1.0
TRX005768,2025-02-06,P0038,W02,31,31,2025,2,1,Thursday,6,562.19,397.19,Industrial,17427.890000000003,12312.89,5115.000000000004,0,1.0
TRX005769,2024-11-13,P0011,W10,16,16,2024,11,4,Wednesday,46,516.76,288.17,Food,8268.16,4610.72,3657.44,0,1.0
TRX005770,2025-09-23,P0032,W01,42,42,2025,9,3,Tuesday,39,506.71,217.47,Food,21281.82,9133.74,12148.08,0,1.0
TRX005771,2023-10-13,P0027,W02,29,29,2023,10,4,Friday,41,700.9,307.45,Apparel,20326.1,8916.05,11410.05,0,1.0
TRX005772,2025-06-04,P0030,W02,29,29,2025,6,2,Wednesday,23,173.76,90.98,Food,5039.04,2638.42,2400.62,0,1.0
TRX005773,2024-02-01,P0017,W05,9,9,2024,2,1,Thursday,5,673.13,366.36,Food,6058.17,3297.24,2760.93,0,1.0
TRX005774,2023-01-26,P0036,W01,14,14,2023,1,1,Thursday,4,244.02,107.43,Industrial,3416.28,1504.02,1912.26,0,1.0
TRX005775,2023-11-09,P0019,W10,8,8,2023,11,4,Thursday,45,582.29,289.52,Electronics,4658.32,2316.16,2342.16,0,1.0
TRX005776,2023-05-06,P0007,W08,2,2,2023,5,2,Saturday,18,146.74,99.3,Apparel,293.48,198.6,94.88000000000002,0,1.0
TRX005777,2025-03-21,P0043,W02,11,11,2025,3,1,Friday,12,900.31,426.52,Food,9903.41,4691.719999999999,5211.6900000000005,0,1.0
TRX005778,2023-07-07,P0045,W06,2,2,2023,7,3,Friday,27,88.01,56.75,Furniture,176.02,113.5,62.52000000000001,0,1.0
TRX005779,2024-11-28,P0021,W05,47,47,2024,11,4,Thursday,48,838.61,480.97,Furniture,39414.67,22605.59,16809.079999999998,0,1.0
TRX005780,2025-03-20,P0028,W02,18,18,2025,3,1,Thursday,12,327.95,145.24,Furniture,5903.099999999999,2614.32,3288.7799999999997,0,1.0
TRX005781,2024-12-16,P0003,W10,5,5,2024,12,4,Monday,51,495.69,308.9,Apparel,2478.45,1544.5,933.9499999999998,0,1.0
TRX005782,2024-03-25,P0014,W01,7,7,2024,3,1,Monday,13,474.86,230.38,Furniture,3324.02,1612.66,1711.36,0,1.0
TRX005783,2024-06-06,P0002,W06,23,23,2024,6,2,Thursday,23,475.09,344.8,Industrial,10927.07,7930.400000000001,2996.669999999999,0,1.0
TRX005784,2025-09-12,P0029,W06,19,19,2025,9,3,Friday,37,229.79,155.17,Food,4366.01,2948.23,1417.7800000000009,0,1.0
TRX005785,2024-10-19,P0018,W03,19,19,2024,10,4,Saturday,42,333.79,170.0,Industrial,6342.01,3230.0,3112.01,0,1.0
TRX005786,2024-08-19,P0037,W08,48,48,2024,8,3,Monday,34,616.15,358.56,Apparel,29575.2,17210.88,12364.319999999996,0,1.0
TRX005787,2023-04-10,P0045,W09,19,19,2023,4,2,Monday,15,88.01,56.75,Furniture,1672.19,1078.25,593.94,0,1.0
TRX005788,2024-09-07,P0045,W03,49,49,2024,9,3,Saturday,36,88.01,56.75,Furniture,4312.490000000001,2780.75,1531.7400000000007,0,1.0
TRX005789,2025-08-05,P0024,W09,45,45,2025,8,3,Tuesday,32,511.67,274.45,Electronics,23025.15,12350.25,10674.9,0,1.0
TRX005790,2024-07-09,P0046,W08,40,40,2024,7,3,Tuesday,28,373.76,191.7,Electronics,14950.4,7668.0,7282.4,0,1.0
TRX005791,2023-10-05,P0012,W05,28,28,2023,10,4,Thursday,40,33.95,25.34,Apparel,950.6,709.52,241.08000000000013,0,1.0
TRX005792,2024-05-05,P0045,W06,11,11,2024,5,2,Sunday,18,88.01,56.75,Furniture,968.11,624.25,343.86,0,1.0
TRX005793,2023-09-12,P0032,W01,11,11,2023,9,3,Tuesday,37,506.71,217.47,Food,5573.81,2392.17,3181.6399999999994,0,1.0
TRX005794,2024-01-16,P0018,W05,9,9,2024,1,1,Tuesday,3,333.79,170.0,Industrial,3004.11,1530.0,1474.11,0,1.0
TRX005795,2025-06-10,P0013,W10,14,14,2025,6,2,Tuesday,24,724.58,422.72,Industrial,10144.12,5918.08,4226.040000000001,0,1.0
TRX005796,2024-06-25,P0004,W10,34,34,2024,6,2,Tuesday,26,667.66,418.27,Industrial,22700.44,14221.18,8479.259999999998,0,1.0
TRX005797,2025-04-04,P0023,W07,29,29,2025,4,2,Friday,14,851.61,376.19,Food,24696.69,10909.51,13787.179999999998,0,1.0
TRX005798,2025-05-28,P0010,W01,49,49,2025,5,2,Wednesday,22,276.59,111.89,Industrial,13552.909999999998,5482.61,8070.299999999998,0,1.0
TRX005799,2023-10-08,P0005,W10,21,21,2023,10,4,Sunday,40,202.77,94.95,Industrial,4258.17,1993.95,2264.2200000000003,0,1.0
TRX005800,2025-02-11,P0050,W09,48,48,2025,2,1,Tuesday,7,358.43,144.61,Food,17204.64,6941.280000000001,10263.36,0,1.0
TRX005801,2025-04-22,P0040,W07,5,5,2025,4,2,Tuesday,17,824.37,463.89,Furniture,4121.85,2319.45,1802.4000000000003,0,1.0
TRX005802,2024-12-19,P0014,W04,33,33,2024,12,4,Thursday,51,474.86,230.38,Furniture,15670.38,7602.54,8067.840000000001,0,1.0
TRX005803,2023-11-24,P0034,W04,9,9,2023,11,4,Friday,47,240.6,153.81,Electronics,2165.4,1384.29,781.1100000000001,0,1.0
TRX005804,2023-07-30,P0028,W10,3,3,2023,7,3,Sunday,30,327.95,145.24,Furniture,983.85,435.72,548.1299999999999,0,1.0
TRX005805,2024-12-27,P0008,W07,14,7,2024,12,4,Friday,52,949.29,380.13,Apparel,6645.03,2660.91,3984.12,1,0.5
TRX005806,2025-07-11,P0016,W06,18,18,2025,7,3,Friday,28,898.94,464.06,Furniture,16180.920000000002,8353.08,7827.840000000002,0,1.0
TRX005807,2024-07-05,P0031,W03,12,12,2024,7,3,Friday,27,37.7,17.66,Apparel,452.4,211.92,240.48,0,1.0
TRX005808,2023-01-26,P0007,W09,23,23,2023,1,1,Thursday,4,146.74,99.3,Apparel,3375.0200000000004,2283.9,1091.1200000000003,0,1.0
TRX005809,2023-01-27,P0003,W06,14,14,2023,1,1,Friday,4,495.69,308.9,Apparel,6939.66,4324.599999999999,2615.0600000000004,0,1.0
TRX005810,2024-12-02,P0029,W02,16,16,2024,12,4,Monday,49,229.79,155.17,Food,3676.64,2482.72,1193.92,0,1.0
TRX005811,2024-11-12,P0036,W10,37,37,2024,11,4,Tuesday,46,244.02,107.43,Industrial,9028.74,3974.91,5053.83,0,1.0
TRX005812,2024-02-17,P0039,W02,20,20,2024,2,1,Saturday,7,745.39,306.92,Electronics,14907.8,6138.400000000001,8769.399999999998,0,1.0
TRX005813,2023-06-16,P0004,W01,20,20,2023,6,2,Friday,24,667.66,418.27,Industrial,13353.2,8365.4,4987.799999999999,0,1.0
TRX005814,2023-06-18,P0009,W05,15,15,2023,6,2,Sunday,24,353.72,218.33,Apparel,5305.8,3274.9500000000003,2030.85,0,1.0
TRX005815,2023-08-17,P0017,W10,41,41,2023,8,3,Thursday,33,673.13,366.36,Food,27598.33,15020.76,12577.569999999998,0,1.0
TRX005816,2024-01-02,P0049,W06,25,25,2024,1,1,Tuesday,1,452.59,299.74,Furniture,11314.75,7493.5,3821.25,0,1.0
TRX005817,2024-06-11,P0020,W03,17,8,2024,6,2,Tuesday,24,370.5,265.21,Food,2964.0,2121.68,842.3200000000002,1,0.471
TRX005818,2025-03-01,P0014,W04,12,12,2025,3,1,Saturday,9,474.86,230.38,Furniture,5698.32,2764.56,2933.76,0,1.0
TRX005819,2024-06-07,P0046,W05,45,22,2024,6,2,Friday,23,373.76,191.7,Electronics,8222.72,4217.4,4005.32,1,0.489
TRX005820,2023-04-16,P0029,W04,42,42,2023,4,2,Sunday,15,229.79,155.17,Food,9651.18,6517.139999999999,3134.040000000001,0,1.0
TRX005821,2025-01-01,P0013,W09,39,39,2025,1,1,Wednesday,1,724.58,422.72,Industrial,28258.620000000003,16486.08,11772.54,0,1.0
TRX005822,2025-08-22,P0036,W03,7,7,2025,8,3,Friday,34,244.02,107.43,Industrial,1708.14,752.01,956.13,0,1.0
TRX005823,2023-05-13,P0045,W05,8,8,2023,5,2,Saturday,19,88.01,56.75,Furniture,704.08,454.0,250.08000000000004,0,1.0
TRX005824,2024-06-17,P0017,W07,24,24,2024,6,2,Monday,25,673.13,366.36,Food,16155.12,8792.64,7362.48,0,1.0
TRX005825,2025-09-01,P0047,W07,47,47,2025,9,3,Monday,36,721.03,337.73,Furniture,33888.41,15873.31,18015.099999999995,0,1.0
TRX005826,2023-09-26,P0050,W06,25,25,2023,9,3,Tuesday,39,358.43,144.61,Food,8960.75,3615.250000000001,5345.5,0,1.0
TRX005827,2024-11-03,P0043,W09,21,10,2024,11,4,Sunday,44,900.31,426.52,Food,9003.099999999999,4265.2,4737.899999999999,1,0.476
TRX005828,2025-03-01,P0004,W07,33,33,2025,3,1,Saturday,9,667.66,418.27,Industrial,22032.78,13802.91,8229.869999999999,0,1.0
TRX005829,2023-01-18,P0020,W04,10,10,2023,1,1,Wednesday,3,370.5,265.21,Food,3705.0,2652.1,1052.9,0,1.0
TRX005830,2023-04-27,P0011,W10,22,22,2023,4,2,Thursday,17,516.76,288.17,Food,11368.72,6339.740000000001,5028.979999999999,0,1.0
TRX005831,2025-03-08,P0042,W09,19,19,2025,3,1,Saturday,10,1056.57,458.33,Electronics,20074.83,8708.27,11366.559999999998,0,1.0
TRX005832,2024-07-04,P0022,W06,29,29,2024,7,3,Thursday,27,674.12,423.82,Industrial,19549.48,12290.78,7258.699999999999,0,1.0
TRX005833,2025-07-17,P0045,W01,3,3,2025,7,3,Thursday,29,88.01,56.75,Furniture,264.03000000000003,170.25,93.78000000000004,0,1.0
TRX005834,2025-01-22,P0008,W09,39,39,2025,1,1,Wednesday,4,949.29,380.13,Apparel,37022.31,14825.07,22197.24,0,1.0
TRX005835,2024-02-26,P0028,W07,4,4,2024,2,1,Monday,9,327.95,145.24,Furniture,1311.8,580.96,730.8399999999999,0,1.0
TRX005836,2024-10-07,P0045,W06,37,37,2024,10,4,Monday,41,88.01,56.75,Furniture,3256.3700000000003,2099.75,1156.6200000000003,0,1.0
TRX005837,2024-07-11,P0041,W06,31,31,2024,7,3,Thursday,28,632.17,329.03,Food,19597.27,10199.929999999998,9397.340000000002,0,1.0
TRX005838,2023-02-19,P0030,W04,6,6,2023,2,1,Sunday,7,173.76,90.98,Food,1042.56,545.88,496.68,0,1.0
TRX005839,2024-11-08,P0033,W04,28,28,2024,11,4,Friday,45,344.13,203.49,Food,9635.64,5697.72,3937.919999999999,0,1.0
TRX005840,2023-04-16,P0033,W03,10,10,2023,4,2,Sunday,15,344.13,203.49,Food,3441.3,2034.9,1406.4,0,1.0
TRX005841,2024-10-19,P0047,W08,12,12,2024,10,4,Saturday,42,721.03,337.73,Furniture,8652.36,4052.76,4599.6,0,1.0
TRX005842,2025-09-14,P0036,W08,46,23,2025,9,3,Sunday,37,244.02,107.43,Industrial,5612.46,2470.8900000000003,3141.57,1,0.5
TRX005843,2025-04-21,P0027,W02,2,2,2025,4,2,Monday,17,700.9,307.45,Apparel,1401.8,614.9,786.9,0,1.0
TRX005844,2024-03-21,P0020,W05,3,3,2024,3,1,Thursday,12,370.5,265.21,Food,1111.5,795.6299999999999,315.8700000000001,0,1.0
TRX005845,2023-03-11,P0033,W09,1,1,2023,3,1,Saturday,10,344.13,203.49,Food,344.13,203.49,140.64,0,1.0
TRX005846,2023-05-30,P0025,W09,35,35,2023,5,2,Tuesday,22,737.86,297.51,Electronics,25825.1,10412.85,15412.250000000002,0,1.0
TRX005847,2025-02-12,P0044,W07,24,24,2025,2,1,Wednesday,7,502.42,230.23,Furniture,12058.08,5525.52,6532.56,0,1.0
TRX005848,2025-08-01,P0043,W04,47,47,2025,8,3,Friday,31,900.31,426.52,Food,42314.57,20046.44,22268.13,0,1.0
TRX005849,2024-03-30,P0019,W04,48,48,2024,3,1,Saturday,13,582.29,289.52,Electronics,27949.92,13896.96,14052.96,0,1.0
TRX005850,2025-08-03,P0047,W10,34,34,2025,8,3,Sunday,31,721.03,337.73,Furniture,24515.02,11482.82,13032.2,0,1.0
TRX005851,2024-08-23,P0021,W07,20,20,2024,8,3,Friday,34,838.61,480.97,Furniture,16772.2,9619.4,7152.799999999999,0,1.0
TRX005852,2024-10-14,P0042,W03,16,16,2024,10,4,Monday,42,1056.57,458.33,Electronics,16905.12,7333.28,9571.84,0,1.0
TRX005853,2024-12-25,P0033,W03,30,30,2024,12,4,Wednesday,52,344.13,203.49,Food,10323.9,6104.700000000001,4219.199999999999,0,1.0
TRX005854,2023-08-21,P0003,W05,47,47,2023,8,3,Monday,34,495.69,308.9,Apparel,23297.43,14518.3,8779.130000000001,0,1.0
TRX005855,2023-09-08,P0014,W06,39,39,2023,9,3,Friday,36,474.86,230.38,Furniture,18519.54,8984.82,9534.72,0,1.0
TRX005856,2023-03-20,P0015,W08,25,25,2023,3,1,Monday,12,431.03,203.62,Food,10775.75,5090.5,5685.25,0,1.0
TRX005857,2025-06-16,P0033,W01,5,2,2025,6,2,Monday,25,344.13,203.49,Food,688.26,406.98,281.28,1,0.4
TRX005858,2025-07-09,P0042,W07,29,29,2025,7,3,Wednesday,28,1056.57,458.33,Electronics,30640.53,13291.57,17348.96,0,1.0
TRX005859,2025-02-19,P0022,W08,37,37,2025,2,1,Wednesday,8,674.12,423.82,Industrial,24942.44,15681.34,9261.1,0,1.0
TRX005860,2023-08-14,P0001,W05,28,28,2023,8,3,Monday,33,228.61,128.1,Food,6401.08,3586.8,2814.28,0,1.0
TRX005861,2025-11-23,P0031,W10,41,41,2025,11,4,Sunday,47,37.7,17.66,Apparel,1545.7,724.0600000000001,821.64,0,1.0
TRX005862,2025-03-13,P0047,W02,23,23,2025,3,1,Thursday,11,721.03,337.73,Furniture,16583.69,7767.790000000001,8815.899999999998,0,1.0
TRX005863,2025-01-11,P0035,W04,32,32,2025,1,1,Saturday,2,36.39,16.9,Apparel,1164.48,540.8,623.6800000000001,0,1.0
TRX005864,2023-05-11,P0020,W06,46,46,2023,5,2,Thursday,19,370.5,265.21,Food,17043.0,12199.66,4843.34,0,1.0
TRX005865,2025-10-19,P0032,W09,18,18,2025,10,4,Sunday,42,506.71,217.47,Food,9120.78,3914.46,5206.319999999999,0,1.0
TRX005866,2024-09-23,P0012,W02,41,41,2024,9,3,Monday,39,33.95,25.34,Apparel,1391.95,1038.94,353.01,0,1.0
TRX005867,2025-04-17,P0016,W04,35,35,2025,4,2,Thursday,16,898.94,464.06,Furniture,31462.9,16242.1,15220.8,0,1.0
TRX005868,2025-01-28,P0008,W10,43,43,2025,1,1,Tuesday,5,949.29,380.13,Apparel,40819.47,16345.59,24473.88,0,1.0
TRX005869,2024-12-04,P0014,W05,24,24,2024,12,4,Wednesday,49,474.86,230.38,Furniture,11396.64,5529.12,5867.52,0,1.0
TRX005870,2024-05-11,P0018,W08,47,47,2024,5,2,Saturday,19,333.79,170.0,Industrial,15688.13,7990.0,7698.130000000001,0,1.0
TRX005871,2023-11-19,P0030,W08,28,28,2023,11,4,Sunday,46,173.76,90.98,Food,4865.28,2547.44,2317.84,0,1.0
TRX005872,2024-09-06,P0033,W02,36,18,2024,9,3,Friday,36,344.13,203.49,Food,6194.34,3662.82,2531.52,1,0.5
TRX005873,2023-11-25,P0034,W06,21,21,2023,11,4,Saturday,47,240.6,153.81,Electronics,5052.599999999999,3230.01,1822.5899999999992,0,1.0
TRX005874,2023-05-13,P0044,W06,5,5,2023,5,2,Saturday,19,502.42,230.23,Furniture,2512.1,1151.15,1360.95,0,1.0
TRX005875,2025-04-14,P0049,W05,26,26,2025,4,2,Monday,16,452.59,299.74,Furniture,11767.34,7793.24,3974.1,0,1.0
TRX005876,2024-10-12,P0034,W08,23,23,2024,10,4,Saturday,41,240.6,153.81,Electronics,5533.8,3537.63,1996.17,0,1.0
TRX005877,2023-05-01,P0049,W10,44,44,2023,5,2,Monday,18,452.59,299.74,Furniture,19913.96,13188.56,6725.399999999998,0,1.0
TRX005878,2024-08-28,P0007,W02,33,33,2024,8,3,Wednesday,35,146.74,99.3,Apparel,4842.42,3276.9,1565.52,0,1.0
TRX005879,2025-08-22,P0006,W02,26,26,2025,8,3,Friday,34,434.44,201.62,Furniture,11295.44,5242.12,6053.320000000001,0,1.0
TRX005880,2023-05-09,P0006,W07,22,22,2023,5,2,Tuesday,19,434.44,201.62,Furniture,9557.68,4435.64,5122.04,0,1.0
TRX005881,2023-01-29,P0022,W09,20,10,2023,1,1,Sunday,4,674.12,423.82,Industrial,6741.2,4238.2,2503.0,1,0.5
TRX005882,2024-12-22,P0008,W03,2,2,2024,12,4,Sunday,51,949.29,380.13,Apparel,1898.58,760.26,1138.32,0,1.0
TRX005883,2023-11-29,P0037,W07,41,41,2023,11,4,Wednesday,48,616.15,358.56,Apparel,25262.15,14700.96,10561.189999999997,0,1.0
TRX005884,2025-08-01,P0015,W03,18,18,2025,8,3,Friday,31,431.03,203.62,Food,7758.539999999999,3665.16,4093.379999999999,0,1.0
TRX005885,2025-11-13,P0026,W06,5,5,2025,11,4,Thursday,46,859.02,482.98,Apparel,4295.1,2414.9,1880.2000000000005,0,1.0
TRX005886,2023-12-22,P0039,W03,32,32,2023,12,4,Friday,51,745.39,306.92,Electronics,23852.48,9821.44,14031.04,0,1.0
TRX005887,2023-05-19,P0003,W01,46,46,2023,5,2,Friday,20,495.69,308.9,Apparel,22801.74,14209.4,8592.340000000002,0,1.0
TRX005888,2023-01-29,P0010,W06,11,11,2023,1,1,Sunday,4,276.59,111.89,Industrial,3042.49,1230.79,1811.7,0,1.0
TRX005889,2025-07-19,P0003,W03,21,21,2025,7,3,Saturday,29,495.69,308.9,Apparel,10409.49,6486.9,3922.59,0,1.0
TRX005890,2024-05-10,P0030,W01,22,22,2024,5,2,Friday,19,173.76,90.98,Food,3822.72,2001.56,1821.16,0,1.0
TRX005891,2025-10-10,P0046,W05,3,3,2025,10,4,Friday,41,373.76,191.7,Electronics,1121.28,575.0999999999999,546.1800000000001,0,1.0
TRX005892,2024-10-16,P0022,W08,9,9,2024,10,4,Wednesday,42,674.12,423.82,Industrial,6067.08,3814.38,2252.7,0,1.0
TRX005893,2025-04-07,P0003,W08,2,2,2025,4,2,Monday,15,495.69,308.9,Apparel,991.38,617.8,373.58,0,1.0
TRX005894,2023-12-17,P0001,W08,46,46,2023,12,4,Sunday,50,228.61,128.1,Food,10516.06,5892.599999999999,4623.460000000002,0,1.0
TRX005895,2024-07-07,P0033,W03,28,28,2024,7,3,Sunday,27,344.13,203.49,Food,9635.64,5697.72,3937.919999999999,0,1.0
TRX005896,2023-10-26,P0019,W08,34,34,2023,10,4,Thursday,43,582.29,289.52,Electronics,19797.86,9843.68,9954.18,0,1.0
TRX005897,2023-03-05,P0036,W04,10,10,2023,3,1,Sunday,9,244.02,107.43,Industrial,2440.2000000000003,1074.3000000000002,1365.9,0,1.0
TRX005898,2025-01-24,P0034,W08,19,19,2025,1,1,Friday,4,240.6,153.81,Electronics,4571.4,2922.39,1649.0099999999998,0,1.0
TRX005899,2025-02-08,P0031,W03,29,29,2025,2,1,Saturday,6,37.7,17.66,Apparel,1093.3000000000002,512.14,581.1600000000002,0,1.0
TRX005900,2025-04-13,P0043,W03,2,2,2025,4,2,Sunday,15,900.31,426.52,Food,1800.62,853.04,947.58,0,1.0
TRX005901,2023-06-15,P0024,W01,48,48,2023,6,2,Thursday,24,511.67,274.45,Electronics,24560.16,13173.6,11386.56,0,1.0
TRX005902,2024-05-20,P0012,W08,6,6,2024,5,2,Monday,21,33.95,25.34,Apparel,203.7,152.04,51.660000000000025,0,1.0
TRX005903,2025-03-03,P0013,W08,44,44,2025,3,1,Monday,10,724.58,422.72,Industrial,31881.52,18599.68,13281.84,0,1.0
TRX005904,2025-04-12,P0016,W09,7,7,2025,4,2,Saturday,15,898.94,464.06,Furniture,6292.58,3248.42,3044.16,0,1.0
TRX005905,2025-05-07,P0016,W06,36,36,2025,5,2,Wednesday,19,898.94,464.06,Furniture,32361.840000000004,16706.16,15655.680000000004,0,1.0
TRX005906,2025-03-16,P0020,W02,8,8,2025,3,1,Sunday,11,370.5,265.21,Food,2964.0,2121.68,842.3200000000002,0,1.0
TRX005907,2025-01-30,P0041,W01,19,19,2025,1,1,Thursday,5,632.17,329.03,Food,12011.23,6251.57,5759.66,0,1.0
TRX005908,2025-04-12,P0048,W08,10,10,2025,4,2,Saturday,15,529.42,336.3,Industrial,5294.2,3363.0,1931.2,0,1.0
TRX005909,2023-10-10,P0027,W10,33,33,2023,10,4,Tuesday,41,700.9,307.45,Apparel,23129.7,10145.85,12983.85,0,1.0
TRX005910,2024-01-14,P0039,W04,37,37,2024,1,1,Sunday,2,745.39,306.92,Electronics,27579.43,11356.04,16223.39,0,1.0
TRX005911,2023-07-17,P0013,W07,38,38,2023,7,3,Monday,29,724.58,422.72,Industrial,27534.04,16063.36,11470.68,0,1.0
TRX005912,2025-10-11,P0004,W10,27,27,2025,10,4,Saturday,41,667.66,418.27,Industrial,18026.82,11293.29,6733.530000000001,0,1.0
TRX005913,2025-10-20,P0032,W04,29,29,2025,10,4,Monday,43,506.71,217.47,Food,14694.59,6306.63,8387.96,0,1.0
TRX005914,2024-07-09,P0045,W01,19,19,2024,7,3,Tuesday,28,88.01,56.75,Furniture,1672.19,1078.25,593.94,0,1.0
TRX005915,2023-12-22,P0040,W08,18,18,2023,12,4,Friday,51,824.37,463.89,Furniture,14838.66,8350.02,6488.639999999999,0,1.0
TRX005916,2025-11-06,P0034,W10,23,23,2025,11,4,Thursday,45,240.6,153.81,Electronics,5533.8,3537.63,1996.17,0,1.0
TRX005917,2024-09-30,P0039,W09,1,1,2024,9,3,Monday,40,745.39,306.92,Electronics,745.39,306.92,438.47,0,1.0
TRX005918,2024-01-14,P0043,W10,43,43,2024,1,1,Sunday,2,900.31,426.52,Food,38713.33,18340.36,20372.969999999998,0,1.0
TRX005919,2024-11-10,P0017,W09,3,3,2024,11,4,Sunday,45,673.13,366.36,Food,2019.39,1099.08,920.31,0,1.0
TRX005920,2024-05-20,P0024,W09,10,10,2024,5,2,Monday,21,511.67,274.45,Electronics,5116.7,2744.5,2372.2,0,1.0
TRX005921,2025-06-17,P0029,W04,7,7,2025,6,2,Tuesday,25,229.79,155.17,Food,1608.53,1086.1899999999998,522.3400000000001,0,1.0
TRX005922,2023-03-17,P0046,W09,49,49,2023,3,1,Friday,11,373.76,191.7,Electronics,18314.24,9393.3,8920.939999999999,0,1.0
TRX005923,2023-08-19,P0028,W04,26,26,2023,8,3,Saturday,33,327.95,145.24,Furniture,8526.699999999999,3776.24,4750.459999999999,0,1.0
TRX005924,2025-08-19,P0045,W02,16,16,2025,8,3,Tuesday,34,88.01,56.75,Furniture,1408.16,908.0,500.1600000000001,0,1.0
TRX005925,2023-10-29,P0047,W10,39,39,2023,10,4,Sunday,43,721.03,337.73,Furniture,28120.17,13171.47,14948.699999999995,0,1.0
TRX005926,2024-12-26,P0022,W03,45,45,2024,12,4,Thursday,52,674.12,423.82,Industrial,30335.4,19071.9,11263.5,0,1.0
TRX005927,2023-08-03,P0028,W02,32,32,2023,8,3,Thursday,31,327.95,145.24,Furniture,10494.4,4647.68,5846.719999999999,0,1.0
TRX005928,2023-03-10,P0025,W01,12,12,2023,3,1,Friday,10,737.86,297.51,Electronics,8854.32,3570.12,5284.2,0,1.0
TRX005929,2024-01-28,P0041,W06,44,44,2024,1,1,Sunday,4,632.17,329.03,Food,27815.48,14477.32,13338.16,0,1.0
TRX005930,2023-09-24,P0003,W04,8,8,2023,9,3,Sunday,38,495.69,308.9,Apparel,3965.52,2471.2,1494.3200000000002,0,1.0
TRX005931,2024-09-02,P0013,W07,8,8,2024,9,3,Monday,36,724.58,422.72,Industrial,5796.64,3381.76,2414.88,0,1.0
TRX005932,2025-10-05,P0031,W07,45,45,2025,10,4,Sunday,40,37.7,17.66,Apparel,1696.5000000000002,794.7,901.8000000000002,0,1.0
TRX005933,2025-08-19,P0013,W10,11,11,2025,8,3,Tuesday,34,724.58,422.72,Industrial,7970.38,4649.92,3320.46,0,1.0
TRX005934,2024-12-28,P0041,W01,33,33,2024,12,4,Saturday,52,632.17,329.03,Food,20861.61,10857.99,10003.619999999995,0,1.0
