order_id,order_date,supplier_id,product_id,qty_ordered,delivery_days_actual,supplier_name,country,reliability_score,lead_time_days,expected_delivery_days,delay_days,is_delayed,unit_cost,order_value
PO01714,2024-10-03,S008,P0026,325,27,Supplier_H,Japan,0.86,15,15,12,1,482.98,156968.5
PO01715,2023-05-14,S005,P0024,355,12,Supplier_E,USA,0.89,13,13,-1,0,274.45,97429.75
PO01716,2023-06-01,S009,P0031,289,17,Supplier_I,Germany,0.9,8,8,9,1,17.66,5103.74
PO01717,2024-10-03,S013,P0047,266,17,Supplier_M,Germany,0.77,12,12,5,1,337.73,89836.18000000001
PO01718,2024-05-25,S014,P0016,334,28,Supplier_N,Germany,0.79,15,15,13,1,464.06,154996.04
PO01719,2023-06-06,S011,P0037,162,27,Supplier_K,USA,0.77,3,3,24,1,358.56,58086.72
PO01720,2023-05-08,S018,P0029,259,12,Supplier_R,Germany,0.89,12,12,0,0,155.17,40189.03
PO01721,2025-02-13,S014,P0012,472,28,Supplier_N,Germany,0.79,11,11,17,1,25.34,11960.48
PO01722,2023-12-01,S006,P0005,184,5,Supplier_F,India,0.7,17,17,-12,0,94.95,17470.8
PO01723,2025-10-18,S003,P0050,477,21,Supplier_C,USA,0.7,11,11,10,1,144.61,68978.97
PO01724,2023-12-24,S010,P0044,327,11,Supplier_J,USA,0.89,11,11,0,0,230.23,75285.20999999999
PO01725,2023-09-13,S009,P0010,114,12,Supplier_I,Germany,0.9,16,16,-4,0,111.89,12755.460000000001
PO01726,2023-09-28,S009,P0012,228,29,Supplier_I,Germany,0.9,11,11,18,1,25.34,5777.5199999999995
PO01727,2024-05-20,S018,P0040,256,25,Supplier_R,Germany,0.89,5,5,20,1,463.89,118755.84
PO01728,2025-10-01,S002,P0028,193,22,Supplier_B,India,0.88,4,4,18,1,145.24,28031.320000000003
PO01729,2023-08-21,S018,P0001,343,14,Supplier_R,Germany,0.89,5,5,9,1,128.1,43938.299999999996
PO01730,2025-08-29,S014,P0046,388,27,Supplier_N,Germany,0.79,3,3,24,1,191.7,74379.59999999999
PO01731,2024-02-14,S003,P0042,478,24,Supplier_C,USA,0.7,8,8,16,1,458.33,219081.74
PO01732,2025-07-23,S005,P0026,187,25,Supplier_E,USA,0.89,15,15,10,1,482.98,90317.26000000001
PO01733,2023-11-24,S010,P0034,425,5,Supplier_J,USA,0.89,13,13,-8,0,153.81,65369.25
PO01734,2025-10-08,S014,P0021,109,8,Supplier_N,Germany,0.79,9,9,-1,0,480.97,52425.73
PO01735,2025-08-18,S012,P0049,273,25,Supplier_L,Germany,0.91,17,17,8,1,299.74,81829.02
PO01736,2025-07-27,S019,P0018,274,13,Supplier_S,USA,0.86,19,19,-6,0,170.0,46580.0
PO01737,2025-01-18,S017,P0029,117,9,Supplier_Q,India,0.95,12,12,-3,0,155.17,18154.89
PO01738,2023-10-15,S004,P0010,109,25,Supplier_D,China,0.73,16,16,9,1,111.89,12196.01
PO01739,2025-02-09,S007,P0029,191,12,Supplier_G,Japan,0.75,12,12,0,0,155.17,29637.469999999998
PO01740,2023-09-08,S013,P0035,389,24,Supplier_M,Germany,0.77,9,9,15,1,16.9,6574.099999999999
PO01741,2023-05-25,S003,P0041,397,11,Supplier_C,USA,0.7,9,9,2,1,329.03,130624.90999999999
PO01742,2024-03-16,S020,P0020,197,9,Supplier_T,India,0.73,7,7,2,1,265.21,52246.369999999995
PO01743,2025-05-31,S010,P0009,190,18,Supplier_J,USA,0.89,7,7,11,1,218.33,41482.700000000004
PO01744,2024-06-02,S011,P0011,397,25,Supplier_K,USA,0.77,9,9,16,1,288.17,114403.49
PO01745,2024-08-27,S014,P0011,212,10,Supplier_N,Germany,0.79,9,9,1,1,288.17,61092.04
PO01746,2025-09-04,S019,P0039,490,28,Supplier_S,USA,0.86,11,11,17,1,306.92,150390.80000000002
PO01747,2024-09-14,S009,P0044,370,19,Supplier_I,Germany,0.9,11,11,8,1,230.23,85185.09999999999
PO01748,2024-10-16,S007,P0006,408,11,Supplier_G,Japan,0.75,16,16,-5,0,201.62,82260.96
PO01749,2023-11-22,S012,P0030,100,12,Supplier_L,Germany,0.91,15,15,-3,0,90.98,9098.0
PO01750,2023-08-20,S008,P0022,497,7,Supplier_H,Japan,0.86,15,15,-8,0,423.82,210638.54
PO01751,2025-05-25,S010,P0004,342,13,Supplier_J,USA,0.89,7,7,6,1,418.27,143048.34
PO01752,2025-11-21,S013,P0005,204,25,Supplier_M,Germany,0.77,17,17,8,1,94.95,19369.8
PO01753,2024-03-12,S003,P0006,343,11,Supplier_C,USA,0.7,16,16,-5,0,201.62,69155.66
PO01754,2025-08-12,S003,P0033,317,17,Supplier_C,USA,0.7,14,14,3,1,203.49,64506.33
PO01755,2025-06-17,S010,P0006,289,5,Supplier_J,USA,0.89,16,16,-11,0,201.62,58268.18
PO01756,2023-02-26,S002,P0016,199,5,Supplier_B,India,0.88,15,15,-10,0,464.06,92347.94
PO01757,2025-01-31,S001,P0003,391,18,Supplier_A,India,0.96,5,5,13,1,308.9,120779.9
PO01758,2023-06-24,S003,P0048,454,11,Supplier_C,USA,0.7,14,14,-3,0,336.3,152680.2
PO01759,2025-06-12,S014,P0016,337,15,Supplier_N,Germany,0.79,15,15,0,0,464.06,156388.22
PO01760,2024-02-13,S014,P0013,499,26,Supplier_N,Germany,0.79,17,17,9,1,422.72,210937.28000000003
PO01761,2025-07-14,S004,P0031,290,23,Supplier_D,China,0.73,8,8,15,1,17.66,5121.4
PO01762,2025-10-30,S020,P0012,361,9,Supplier_T,India,0.73,11,11,-2,0,25.34,9147.74
PO01763,2024-12-07,S005,P0023,249,25,Supplier_E,USA,0.89,17,17,8,1,376.19,93671.31
PO01764,2024-08-14,S008,P0049,234,27,Supplier_H,Japan,0.86,17,17,10,1,299.74,70139.16
PO01765,2023-10-24,S015,P0008,435,22,Supplier_O,India,0.92,3,3,19,1,380.13,165356.55
PO01766,2023-03-02,S014,P0002,277,26,Supplier_N,Germany,0.79,3,3,23,1,344.8,95509.6
PO01767,2025-06-07,S007,P0007,267,16,Supplier_G,Japan,0.75,5,5,11,1,99.3,26513.1
PO01768,2024-11-27,S005,P0022,241,19,Supplier_E,USA,0.89,15,15,4,1,423.82,102140.62
PO01769,2023-01-28,S016,P0004,408,27,Supplier_P,USA,0.89,7,7,20,1,418.27,170654.16
PO01770,2024-02-08,S014,P0045,235,25,Supplier_N,Germany,0.79,7,7,18,1,56.75,13336.25
PO01771,2023-02-07,S011,P0038,333,21,Supplier_K,USA,0.77,15,15,6,1,397.19,132264.27
PO01772,2023-12-16,S013,P0013,446,8,Supplier_M,Germany,0.77,17,17,-9,0,422.72,188533.12000000002
PO01773,2023-05-21,S014,P0031,215,6,Supplier_N,Germany,0.79,8,8,-2,0,17.66,3796.9
PO01774,2025-06-27,S001,P0001,433,6,Supplier_A,India,0.96,5,5,1,1,128.1,55467.299999999996
PO01775,2023-02-01,S017,P0010,414,5,Supplier_Q,India,0.95,16,16,-11,0,111.89,46322.46
PO01776,2024-11-07,S008,P0020,459,25,Supplier_H,Japan,0.86,7,7,18,1,265.21,121731.38999999998
PO01777,2024-08-30,S016,P0005,171,21,Supplier_P,USA,0.89,17,17,4,1,94.95,16236.45
PO01778,2024-06-06,S007,P0028,290,24,Supplier_G,Japan,0.75,4,4,20,1,145.24,42119.600000000006
PO01779,2025-07-09,S018,P0035,434,14,Supplier_R,Germany,0.89,9,9,5,1,16.9,7334.599999999999
PO01780,2023-02-05,S013,P0048,314,9,Supplier_M,Germany,0.77,14,14,-5,0,336.3,105598.2
PO01781,2023-08-26,S007,P0050,448,21,Supplier_G,Japan,0.75,11,11,10,1,144.61,64785.280000000006
PO01782,2025-03-30,S010,P0040,494,19,Supplier_J,USA,0.89,5,5,14,1,463.89,229161.66
PO01783,2024-11-05,S003,P0008,172,23,Supplier_C,USA,0.7,3,3,20,1,380.13,65382.36
PO01784,2023-01-25,S001,P0042,261,11,Supplier_A,India,0.96,8,8,3,1,458.33,119624.12999999999
PO01785,2024-10-03,S012,P0029,260,22,Supplier_L,Germany,0.91,12,12,10,1,155.17,40344.2
PO01786,2024-06-22,S010,P0045,205,25,Supplier_J,USA,0.89,7,7,18,1,56.75,11633.75
PO01787,2025-08-03,S007,P0031,177,13,Supplier_G,Japan,0.75,8,8,5,1,17.66,3125.82
PO01788,2024-07-01,S010,P0044,477,14,Supplier_J,USA,0.89,11,11,3,1,230.23,109819.70999999999
PO01789,2025-03-04,S004,P0012,151,11,Supplier_D,China,0.73,11,11,0,0,25.34,3826.34
PO01790,2025-06-18,S019,P0037,288,22,Supplier_S,USA,0.86,3,3,19,1,358.56,103265.28
PO01791,2024-12-13,S017,P0008,350,28,Supplier_Q,India,0.95,3,3,25,1,380.13,133045.5
PO01792,2023-07-03,S006,P0044,470,6,Supplier_F,India,0.7,11,11,-5,0,230.23,108208.09999999999
PO01793,2025-01-02,S001,P0023,138,20,Supplier_A,India,0.96,17,17,3,1,376.19,51914.22
PO01794,2023-09-23,S016,P0047,208,19,Supplier_P,USA,0.89,12,12,7,1,337.73,70247.84
PO01795,2024-02-28,S016,P0019,162,23,Supplier_P,USA,0.89,6,6,17,1,289.52,46902.24
PO01796,2025-05-10,S012,P0036,355,24,Supplier_L,Germany,0.91,3,3,21,1,107.43,38137.65
PO01797,2025-02-25,S012,P0024,190,26,Supplier_L,Germany,0.91,13,13,13,1,274.45,52145.5
PO01798,2023-11-08,S007,P0050,302,28,Supplier_G,Japan,0.75,11,11,17,1,144.61,43672.22
PO01799,2024-04-24,S020,P0019,134,12,Supplier_T,India,0.73,6,6,6,1,289.52,38795.68
PO01800,2024-06-01,S005,P0047,117,19,Supplier_E,USA,0.89,12,12,7,1,337.73,39514.41
PO01801,2023-07-29,S016,P0034,170,12,Supplier_P,USA,0.89,13,13,-1,0,153.81,26147.7
PO01802,2023-02-13,S002,P0035,374,11,Supplier_B,India,0.88,9,9,2,1,16.9,6320.599999999999
PO01803,2023-04-19,S016,P0043,269,22,Supplier_P,USA,0.89,10,10,12,1,426.52,114733.87999999999
PO01804,2023-05-08,S013,P0013,350,29,Supplier_M,Germany,0.77,17,17,12,1,422.72,147952.0
PO01805,2023-01-20,S009,P0043,447,17,Supplier_I,Germany,0.9,10,10,7,1,426.52,190654.44
PO01806,2025-06-19,S007,P0015,362,15,Supplier_G,Japan,0.75,12,12,3,1,203.62,73710.44
PO01807,2025-05-20,S004,P0030,229,9,Supplier_D,China,0.73,15,15,-6,0,90.98,20834.420000000002
PO01808,2024-11-11,S008,P0041,131,12,Supplier_H,Japan,0.86,9,9,3,1,329.03,43102.92999999999
PO01809,2024-08-28,S011,P0003,321,24,Supplier_K,USA,0.77,5,5,19,1,308.9,99156.9
PO01810,2025-08-31,S011,P0039,422,28,Supplier_K,USA,0.77,11,11,17,1,306.92,129520.24
PO01811,2024-08-27,S015,P0027,428,6,Supplier_O,India,0.92,9,9,-3,0,307.45,131588.6
PO01812,2023-07-16,S014,P0026,407,8,Supplier_N,Germany,0.79,15,15,-7,0,482.98,196572.86000000002
PO01813,2025-10-24,S006,P0047,353,19,Supplier_F,India,0.7,12,12,7,1,337.73,119218.69
PO01814,2025-05-13,S019,P0028,370,17,Supplier_S,USA,0.86,4,4,13,1,145.24,53738.8
PO01815,2023-06-04,S013,P0022,297,21,Supplier_M,Germany,0.77,15,15,6,1,423.82,125874.54
PO01816,2024-08-31,S012,P0050,316,26,Supplier_L,Germany,0.91,11,11,15,1,144.61,45696.76
PO01817,2024-12-20,S002,P0034,337,22,Supplier_B,India,0.88,13,13,9,1,153.81,51833.97
PO01818,2024-12-17,S019,P0034,275,24,Supplier_S,USA,0.86,13,13,11,1,153.81,42297.75
PO01819,2025-09-09,S011,P0010,159,13,Supplier_K,USA,0.77,16,16,-3,0,111.89,17790.51
PO01820,2025-03-16,S007,P0028,103,9,Supplier_G,Japan,0.75,4,4,5,1,145.24,14959.720000000001
PO01821,2025-09-27,S003,P0048,248,8,Supplier_C,USA,0.7,14,14,-6,0,336.3,83402.40000000001
PO01822,2023-07-27,S003,P0002,166,18,Supplier_C,USA,0.7,3,3,15,1,344.8,57236.8
PO01823,2025-03-14,S020,P0040,294,29,Supplier_T,India,0.73,5,5,24,1,463.89,136383.66
PO01824,2023-09-17,S011,P0032,138,21,Supplier_K,USA,0.77,14,14,7,1,217.47,30010.86
PO01825,2023-11-15,S002,P0008,355,19,Supplier_B,India,0.88,3,3,16,1,380.13,134946.15
PO01826,2023-06-11,S010,P0026,166,20,Supplier_J,USA,0.89,15,15,5,1,482.98,80174.68000000001
PO01827,2025-09-07,S004,P0020,381,7,Supplier_D,China,0.73,7,7,0,0,265.21,101045.01
PO01828,2025-07-13,S016,P0040,471,17,Supplier_P,USA,0.89,5,5,12,1,463.89,218492.19
PO01829,2023-08-03,S016,P0041,424,13,Supplier_P,USA,0.89,9,9,4,1,329.03,139508.72
PO01830,2024-07-19,S005,P0019,413,6,Supplier_E,USA,0.89,6,6,0,0,289.52,119571.76
PO01831,2024-05-19,S020,P0016,369,27,Supplier_T,India,0.73,15,15,12,1,464.06,171238.14
PO01832,2025-08-15,S001,P0038,365,20,Supplier_A,India,0.96,15,15,5,1,397.19,144974.35
PO01833,2025-05-31,S009,P0020,236,5,Supplier_I,Germany,0.9,7,7,-2,0,265.21,62589.56
PO01834,2025-02-25,S003,P0035,329,12,Supplier_C,USA,0.7,9,9,3,1,16.9,5560.099999999999
PO01835,2023-05-03,S013,P0032,230,8,Supplier_M,Germany,0.77,14,14,-6,0,217.47,50018.1
PO01836,2024-08-21,S003,P0041,302,6,Supplier_C,USA,0.7,9,9,-3,0,329.03,99367.06
PO01837,2023-10-10,S009,P0009,201,28,Supplier_I,Germany,0.9,7,7,21,1,218.33,43884.33
PO01838,2023-01-18,S009,P0014,275,26,Supplier_I,Germany,0.9,17,17,9,1,230.38,63354.5
PO01839,2024-08-26,S013,P0046,393,19,Supplier_M,Germany,0.77,3,3,16,1,191.7,75338.09999999999
PO01840,2024-06-04,S017,P0031,394,28,Supplier_Q,India,0.95,8,8,20,1,17.66,6958.04
PO01841,2025-05-06,S009,P0043,142,9,Supplier_I,Germany,0.9,10,10,-1,0,426.52,60565.84
PO01842,2023-07-30,S012,P0010,464,5,Supplier_L,Germany,0.91,16,16,-11,0,111.89,51916.96
PO01843,2023-09-30,S006,P0009,166,25,Supplier_F,India,0.7,7,7,18,1,218.33,36242.78
PO01844,2024-10-01,S003,P0027,361,25,Supplier_C,USA,0.7,9,9,16,1,307.45,110989.45
PO01845,2025-04-16,S011,P0027,401,21,Supplier_K,USA,0.77,9,9,12,1,307.45,123287.45
PO01846,2023-07-16,S013,P0045,177,7,Supplier_M,Germany,0.77,7,7,0,0,56.75,10044.75
PO01847,2024-12-26,S014,P0005,115,27,Supplier_N,Germany,0.79,17,17,10,1,94.95,10919.25
PO01848,2023-10-20,S015,P0031,252,27,Supplier_O,India,0.92,8,8,19,1,17.66,4450.32
PO01849,2023-02-18,S015,P0018,399,18,Supplier_O,India,0.92,19,19,-1,0,170.0,67830.0
PO01850,2023-08-14,S017,P0034,221,29,Supplier_Q,India,0.95,13,13,16,1,153.81,33992.01
PO01851,2024-02-20,S014,P0012,483,25,Supplier_N,Germany,0.79,11,11,14,1,25.34,12239.22
PO01852,2023-07-07,S016,P0024,340,28,Supplier_P,USA,0.89,13,13,15,1,274.45,93313.0
PO01853,2025-02-14,S010,P0040,126,15,Supplier_J,USA,0.89,5,5,10,1,463.89,58450.14
PO01854,2023-03-30,S017,P0008,409,28,Supplier_Q,India,0.95,3,3,25,1,380.13,155473.16999999998
PO01855,2023-02-13,S016,P0029,155,18,Supplier_P,USA,0.89,12,12,6,1,155.17,24051.35
PO01856,2023-04-29,S014,P0049,200,28,Supplier_N,Germany,0.79,17,17,11,1,299.74,59948.0
PO01857,2024-06-14,S013,P0018,286,13,Supplier_M,Germany,0.77,19,19,-6,0,170.0,48620.0
PO01858,2025-06-13,S004,P0026,310,6,Supplier_D,China,0.73,15,15,-9,0,482.98,149723.80000000002
PO01859,2023-01-24,S003,P0027,472,10,Supplier_C,USA,0.7,9,9,1,1,307.45,145116.4
PO01860,2023-07-12,S003,P0013,435,29,Supplier_C,USA,0.7,17,17,12,1,422.72,183883.2
PO01861,2024-08-08,S015,P0015,449,21,Supplier_O,India,0.92,12,12,9,1,203.62,91425.38
PO01862,2023-07-17,S004,P0010,171,7,Supplier_D,China,0.73,16,16,-9,0,111.89,19133.19
PO01863,2024-03-06,S016,P0012,193,9,Supplier_P,USA,0.89,11,11,-2,0,25.34,4890.62
PO01864,2023-03-02,S001,P0038,363,20,Supplier_A,India,0.96,15,15,5,1,397.19,144179.97
PO01865,2024-08-11,S005,P0009,200,27,Supplier_E,USA,0.89,7,7,20,1,218.33,43666.0
PO01866,2024-11-20,S008,P0017,384,8,Supplier_H,Japan,0.86,9,9,-1,0,366.36,140682.24
PO01867,2025-01-03,S006,P0034,497,8,Supplier_F,India,0.7,13,13,-5,0,153.81,76443.57
PO01868,2024-09-23,S003,P0011,341,27,Supplier_C,USA,0.7,9,9,18,1,288.17,98265.97
PO01869,2025-03-21,S020,P0022,327,29,Supplier_T,India,0.73,15,15,14,1,423.82,138589.13999999998
PO01870,2023-06-08,S005,P0026,455,28,Supplier_E,USA,0.89,15,15,13,1,482.98,219755.9
PO01871,2024-05-05,S014,P0009,239,7,Supplier_N,Germany,0.79,7,7,0,0,218.33,52180.87
PO01872,2024-04-26,S011,P0006,368,24,Supplier_K,USA,0.77,16,16,8,1,201.62,74196.16
PO01873,2024-12-01,S005,P0030,239,17,Supplier_E,USA,0.89,15,15,2,1,90.98,21744.22
PO01874,2024-03-08,S002,P0002,365,19,Supplier_B,India,0.88,3,3,16,1,344.8,125852.0
PO01875,2023-12-12,S019,P0019,271,21,Supplier_S,USA,0.86,6,6,15,1,289.52,78459.92
PO01876,2023-04-20,S016,P0015,286,15,Supplier_P,USA,0.89,12,12,3,1,203.62,58235.32
PO01877,2023-08-18,S008,P0008,491,10,Supplier_H,Japan,0.86,3,3,7,1,380.13,186643.83
PO01878,2023-05-27,S017,P0003,251,28,Supplier_Q,India,0.95,5,5,23,1,308.9,77533.9
PO01879,2023-03-14,S020,P0029,264,14,Supplier_T,India,0.73,12,12,2,1,155.17,40964.88
PO01880,2024-12-06,S002,P0046,270,5,Supplier_B,India,0.88,3,3,2,1,191.7,51759.0
PO01881,2023-08-17,S009,P0046,211,10,Supplier_I,Germany,0.9,3,3,7,1,191.7,40448.7
PO01882,2024-02-18,S012,P0010,444,27,Supplier_L,Germany,0.91,16,16,11,1,111.89,49679.16
PO01883,2023-06-10,S013,P0023,363,23,Supplier_M,Germany,0.77,17,17,6,1,376.19,136556.97
PO01884,2024-07-27,S015,P0039,291,25,Supplier_O,India,0.92,11,11,14,1,306.92,89313.72
PO01885,2023-05-23,S020,P0026,166,17,Supplier_T,India,0.73,15,15,2,1,482.98,80174.68000000001
PO01886,2025-08-30,S001,P0050,300,26,Supplier_A,India,0.96,11,11,15,1,144.61,43383.00000000001
PO01887,2023-08-05,S003,P0041,173,11,Supplier_C,USA,0.7,9,9,2,1,329.03,56922.189999999995
PO01888,2025-08-08,S019,P0007,401,17,Supplier_S,USA,0.86,5,5,12,1,99.3,39819.299999999996
PO01889,2024-12-20,S011,P0006,191,8,Supplier_K,USA,0.77,16,16,-8,0,201.62,38509.42
PO01890,2025-01-28,S020,P0029,309,10,Supplier_T,India,0.73,12,12,-2,0,155.17,47947.53
PO01891,2023-07-11,S013,P0050,171,29,Supplier_M,Germany,0.77,11,11,18,1,144.61,24728.31
PO01892,2025-07-23,S011,P0023,332,19,Supplier_K,USA,0.77,17,17,2,1,376.19,124895.08
PO01893,2023-01-03,S019,P0012,331,16,Supplier_S,USA,0.86,11,11,5,1,25.34,8387.539999999999
PO01894,2024-08-09,S014,P0020,235,25,Supplier_N,Germany,0.79,7,7,18,1,265.21,62324.35
PO01895,2024-02-19,S011,P0041,286,22,Supplier_K,USA,0.77,9,9,13,1,329.03,94102.57999999999
PO01896,2024-10-08,S009,P0005,135,29,Supplier_I,Germany,0.9,17,17,12,1,94.95,12818.25
PO01897,2024-10-23,S007,P0017,451,10,Supplier_G,Japan,0.75,9,9,1,1,366.36,165228.36000000002
PO01898,2024-03-19,S004,P0025,120,9,Supplier_D,China,0.73,6,6,3,1,297.51,35701.2
PO01899,2023-01-14,S003,P0004,358,16,Supplier_C,USA,0.7,7,7,9,1,418.27,149740.66
PO01900,2025-08-06,S012,P0018,187,21,Supplier_L,Germany,0.91,19,19,2,1,170.0,31790.0
PO01901,2024-02-17,S010,P0029,115,14,Supplier_J,USA,0.89,12,12,2,1,155.17,17844.55
PO01902,2025-08-31,S007,P0036,310,26,Supplier_G,Japan,0.75,3,3,23,1,107.43,33303.3
PO01903,2024-02-07,S005,P0045,154,12,Supplier_E,USA,0.89,7,7,5,1,56.75,8739.5
PO01904,2023-03-12,S016,P0037,249,20,Supplier_P,USA,0.89,3,3,17,1,358.56,89281.44
PO01905,2024-10-23,S018,P0005,377,19,Supplier_R,Germany,0.89,17,17,2,1,94.95,35796.15
PO01906,2024-02-15,S019,P0014,212,27,Supplier_S,USA,0.86,17,17,10,1,230.38,48840.56
PO01907,2025-10-13,S013,P0001,432,25,Supplier_M,Germany,0.77,5,5,20,1,128.1,55339.2
PO01908,2025-11-03,S007,P0016,495,25,Supplier_G,Japan,0.75,15,15,10,1,464.06,229709.7
PO01909,2024-04-10,S010,P0006,108,18,Supplier_J,USA,0.89,16,16,2,1,201.62,21774.96
PO01910,2024-03-09,S005,P0024,183,22,Supplier_E,USA,0.89,13,13,9,1,274.45,50224.35
PO01911,2025-08-26,S007,P0016,123,20,Supplier_G,Japan,0.75,15,15,5,1,464.06,57079.38
PO01912,2023-04-17,S004,P0024,483,12,Supplier_D,China,0.73,13,13,-1,0,274.45,132559.35
PO01913,2025-09-19,S014,P0013,147,27,Supplier_N,Germany,0.79,17,17,10,1,422.72,62139.840000000004
PO01914,2024-11-12,S012,P0016,361,5,Supplier_L,Germany,0.91,15,15,-10,0,464.06,167525.66
PO01915,2025-03-11,S001,P0034,219,11,Supplier_A,India,0.96,13,13,-2,0,153.81,33684.39
PO01916,2025-01-31,S015,P0029,186,8,Supplier_O,India,0.92,12,12,-4,0,155.17,28861.62
PO01917,2023-11-17,S001,P0041,459,10,Supplier_A,India,0.96,9,9,1,1,329.03,151024.77
PO01918,2024-04-03,S014,P0013,498,19,Supplier_N,Germany,0.79,17,17,2,1,422.72,210514.56000000003
PO01919,2023-06-11,S011,P0009,385,15,Supplier_K,USA,0.77,7,7,8,1,218.33,84057.05
PO01920,2023-11-16,S006,P0036,382,14,Supplier_F,India,0.7,3,3,11,1,107.43,41038.26
PO01921,2023-04-03,S016,P0026,325,11,Supplier_P,USA,0.89,15,15,-4,0,482.98,156968.5
PO01922,2025-11-24,S013,P0025,324,18,Supplier_M,Germany,0.77,6,6,12,1,297.51,96393.23999999999
PO01923,2024-05-26,S003,P0003,216,26,Supplier_C,USA,0.7,5,5,21,1,308.9,66722.4
PO01924,2024-07-09,S009,P0004,285,10,Supplier_I,Germany,0.9,7,7,3,1,418.27,119206.95
PO01925,2025-05-01,S012,P0045,365,9,Supplier_L,Germany,0.91,7,7,2,1,56.75,20713.75
PO01926,2023-06-18,S017,P0050,171,24,Supplier_Q,India,0.95,11,11,13,1,144.61,24728.31
PO01927,2024-10-16,S010,P0023,305,19,Supplier_J,USA,0.89,17,17,2,1,376.19,114737.95
PO01928,2024-02-05,S005,P0008,228,22,Supplier_E,USA,0.89,3,3,19,1,380.13,86669.64
PO01929,2023-11-04,S003,P0038,173,5,Supplier_C,USA,0.7,15,15,-10,0,397.19,68713.87
PO01930,2024-01-26,S004,P0048,103,24,Supplier_D,China,0.73,14,14,10,1,336.3,34638.9
PO01931,2024-08-10,S005,P0012,286,15,Supplier_E,USA,0.89,11,11,4,1,25.34,7247.24
PO01932,2024-01-17,S014,P0045,140,5,Supplier_N,Germany,0.79,7,7,-2,0,56.75,7945.0
PO01933,2023-01-05,S016,P0012,189,29,Supplier_P,USA,0.89,11,11,18,1,25.34,4789.26
PO01934,2023-07-21,S020,P0021,497,21,Supplier_T,India,0.73,9,9,12,1,480.97,239042.09000000003
PO01935,2024-02-08,S007,P0037,342,25,Supplier_G,Japan,0.75,3,3,22,1,358.56,122627.52
PO01936,2025-03-02,S005,P0019,300,22,Supplier_E,USA,0.89,6,6,16,1,289.52,86856.0
PO01937,2025-01-27,S017,P0012,392,10,Supplier_Q,India,0.95,11,11,-1,0,25.34,9933.28
PO01938,2024-05-27,S011,P0012,213,28,Supplier_K,USA,0.77,11,11,17,1,25.34,5397.42
PO01939,2024-06-18,S017,P0033,471,22,Supplier_Q,India,0.95,14,14,8,1,203.49,95843.79000000001
PO01940,2024-01-05,S018,P0030,249,11,Supplier_R,Germany,0.89,15,15,-4,0,90.98,22654.02
PO01941,2023-05-20,S002,P0011,187,19,Supplier_B,India,0.88,9,9,10,1,288.17,53887.79
PO01942,2024-08-02,S017,P0019,326,19,Supplier_Q,India,0.95,6,6,13,1,289.52,94383.51999999999
PO01943,2025-09-28,S008,P0042,220,8,Supplier_H,Japan,0.86,8,8,0,0,458.33,100832.59999999999
PO01944,2025-05-21,S020,P0028,391,24,Supplier_T,India,0.73,4,4,20,1,145.24,56788.840000000004
PO01945,2023-02-24,S010,P0047,322,10,Supplier_J,USA,0.89,12,12,-2,0,337.73,108749.06000000001
PO01946,2023-11-11,S013,P0049,285,12,Supplier_M,Germany,0.77,17,17,-5,0,299.74,85425.90000000001
PO01947,2025-01-31,S006,P0026,242,11,Supplier_F,India,0.7,15,15,-4,0,482.98,116881.16
PO01948,2023-07-04,S015,P0023,288,26,Supplier_O,India,0.92,17,17,9,1,376.19,108342.72
PO01949,2024-12-01,S004,P0044,490,9,Supplier_D,China,0.73,11,11,-2,0,230.23,112812.7
PO01950,2024-10-07,S018,P0041,326,10,Supplier_R,Germany,0.89,9,9,1,1,329.03,107263.77999999998
PO01951,2023-10-27,S002,P0038,190,11,Supplier_B,India,0.88,15,15,-4,0,397.19,75466.1
PO01952,2025-08-14,S001,P0037,207,13,Supplier_A,India,0.96,3,3,10,1,358.56,74221.92
PO01953,2024-07-30,S005,P0003,269,6,Supplier_E,USA,0.89,5,5,1,1,308.9,83094.09999999999
PO01954,2024-08-11,S010,P0011,325,20,Supplier_J,USA,0.89,9,9,11,1,288.17,93655.25
PO01955,2023-01-23,S016,P0047,124,6,Supplier_P,USA,0.89,12,12,-6,0,337.73,41878.520000000004
PO01956,2025-07-09,S018,P0040,476,13,Supplier_R,Germany,0.89,5,5,8,1,463.89,220811.63999999998
PO01957,2023-06-27,S014,P0043,163,10,Supplier_N,Germany,0.79,10,10,0,0,426.52,69522.76
PO01958,2025-01-02,S019,P0028,399,13,Supplier_S,USA,0.86,4,4,9,1,145.24,57950.76
PO01959,2025-04-22,S003,P0022,361,12,Supplier_C,USA,0.7,15,15,-3,0,423.82,152999.02
PO01960,2024-11-20,S011,P0015,103,12,Supplier_K,USA,0.77,12,12,0,0,203.62,20972.86
PO01961,2023-11-06,S007,P0034,165,9,Supplier_G,Japan,0.75,13,13,-4,0,153.81,25378.65
PO01962,2025-10-07,S008,P0032,482,18,Supplier_H,Japan,0.86,14,14,4,1,217.47,104820.54
PO01963,2024-11-20,S011,P0003,330,13,Supplier_K,USA,0.77,5,5,8,1,308.9,101936.99999999999
PO01964,2024-02-21,S002,P0010,113,15,Supplier_B,India,0.88,16,16,-1,0,111.89,12643.57
PO01965,2024-01-10,S005,P0002,487,6,Supplier_E,USA,0.89,3,3,3,1,344.8,167917.6
